country,month_period,temperature_celsius,temperature_fahrenheit,precip_mm,humidity,wind_kph
Serbia,2024-05,23.823529411764707,74.88235294117646,0.0888235294117647,48.705882352941174,21.95294117647059
Serbia,2024-06,29.323333333333334,84.77666666666667,0.49600000000000005,45.7,13.09
Serbia,2024-07,32.278571428571425,90.11428571428571,0.02214285714285714,35.92857142857143,12.360714285714286
Serbia,2024-08,33.619354838709675,92.50967741935484,0.0,28.451612903225808,12.777419354838708
Serbia,2024-09,23.813333333333333,74.85666666666665,0.09633333333333334,50.0,15.49
Serbia,2024-10,17.11935483870968,62.81612903225806,0.04096774193548387,56.41935483870968,11.393548387096773
Serbia,2024-11,7.39,45.309999999999995,0.14166666666666666,68.76666666666667,9.53
Serbia,2024-12,4.851612903225806,40.73870967741936,0.08838709677419354,79.38709677419355,10.80967741935484
Serbia,2025-01,5.72258064516129,42.306451612903224,0.008064516129032258,77.54838709677419,8.993548387096775
Serbia,2025-02,4.525,40.153571428571425,0.025357142857142856,59.107142857142854,13.075000000000001
Serbia,2025-03,12.816129032258065,55.07419354838709,0.12322580645161291,59.16129032258065,13.990322580645161
Serbia,2025-04,14.92,58.86,0.018666666666666668,65.36666666666666,15.046666666666669
Serbia,2025-05,17.835483870967742,64.10322580645162,0.132258064516129,60.935483870967744,12.238709677419354
Serbia,2025-06,26.27,79.28666666666666,0.0,46.1,9.593333333333334
Serbia,2025-07,25.812903225806455,78.46129032258065,0.20032258064516129,52.96774193548387,11.216129032258063
Serbia,2025-08,25.458064516129035,77.8225806451613,0.009677419354838712,50.193548387096776,12.896774193548387
Serbia,2025-09,21.06,69.91333333333334,0.02033333333333333,62.666666666666664,12.593333333333334
Serbia,2025-10,11.506451612903225,52.70967741935484,0.056129032258064517,75.38709677419355,12.85483870967742
Serbia,2025-11,6.766666666666667,44.17666666666666,0.15966666666666668,88.16666666666667,9.826666666666666
Serbia,2025-12,2.396774193548387,36.31290322580645,0.03387096774193549,93.16129032258064,10.390322580645162
Serbia,2026-01,-2.960594732333751e-17,32.00666666666667,0.2053333333333333,85.9,10.96
Serbia,2026-02,3.382142857142857,38.09285714285714,0.08464285714285714,84.71428571428571,13.410714285714286
Serbia,2026-03,6.625,43.93214285714286,0.1467857142857143,70.96428571428571,12.385714285714286
Seychelles Islands,2024-05,28.823529411764707,83.88235294117646,0.2735294117647059,77.52941176470588,12.141176470588235
Seychelles Islands,2024-06,28.42413793103448,83.16206896551724,0.16379310344827586,77.79310344827586,14.12758620689655
Seychelles Islands,2024-07,27.17241379310345,80.91724137931034,0.07310344827586207,79.62068965517241,22.20689655172414
Seychelles Islands,2024-08,26.9741935483871,80.5516129032258,0.04483870967741936,80.64516129032258,22.625806451612902
Seychelles Islands,2024-09,28.30666666666667,82.95333333333333,0.14866666666666667,78.13333333333334,23.64
Seychelles Islands,2024-10,27.287096774193547,81.11612903225806,0.04129032258064516,74.25806451612904,13.674193548387096
Seychelles Islands,2024-11,28.44,83.18666666666667,0.06533333333333333,74.23333333333333,13.466666666666667
Seychelles Islands,2024-12,28.274193548387096,82.9,0.27774193548387094,75.64516129032258,25.416129032258063
Seychelles Islands,2025-01,28.816129032258065,83.86774193548388,0.28516129032258064,79.61290322580645,21.84193548387097
Seychelles Islands,2025-02,29.967857142857145,85.93928571428572,0.1125,71.39285714285714,16.932142857142857
Seychelles Islands,2025-03,29.993548387096777,86.0,0.1738709677419355,74.35483870967742,15.067741935483872
Seychelles Islands,2025-04,30.866666666666667,87.55666666666666,0.11066666666666666,69.4,9.323333333333332
Seychelles Islands,2025-05,30.780645161290323,87.40967741935484,0.07645161290322582,72.35483870967742,18.625806451612902
Seychelles Islands,2025-06,29.4,84.92,0.048,71.4,26.43
Seychelles Islands,2025-07,28.1,82.58387096774193,0.05032258064516129,72.19354838709677,28.19677419354839
Seychelles Islands,2025-08,27.822580645161292,82.08387096774193,0.06419354838709677,74.83870967741936,25.73548387096774
Seychelles Islands,2025-09,28.073333333333334,82.53999999999999,0.029,77.16666666666667,23.77
Seychelles Islands,2025-10,29.10967741935484,84.39354838709677,0.014193548387096775,69.06451612903226,18.23225806451613
Seychelles Islands,2025-11,29.416666666666668,84.94333333333334,0.11066666666666666,71.16666666666667,9.753333333333334
Seychelles Islands,2025-12,28.88064516129032,83.99354838709678,0.28516129032258064,76.09677419354838,11.951612903225806
Seychelles Islands,2026-01,28.446666666666665,83.21333333333334,0.08066666666666666,77.73333333333333,21.573333333333334
Seychelles Islands,2026-02,29.65357142857143,85.375,0.15928571428571428,72.17857142857143,15.103571428571428
Seychelles Islands,2026-03,29.70384615384615,85.47307692307693,0.33384615384615385,75.0,15.826923076923077
Sierra Leone,2024-05,29.211764705882356,84.58235294117648,0.21411764705882352,74.47058823529412,13.75294117647059
Sierra Leone,2024-06,28.724137931034484,83.71379310344827,1.0441379310344827,74.34482758620689,14.344827586206897
Sierra Leone,2024-07,26.24285714285714,79.24285714285715,1.4042857142857144,85.32142857142857,12.971428571428572
Sierra Leone,2024-08,25.89032258064516,78.60967741935484,0.9970967741935484,86.12903225806451,15.658064516129032
Sierra Leone,2024-09,26.453333333333333,79.61666666666666,1.0913333333333335,85.73333333333333,11.1
Sierra Leone,2024-10,25.887096774193548,78.59032258064516,0.3403225806451613,86.09677419354838,6.712903225806452
Sierra Leone,2024-11,26.783333333333335,80.22666666666667,0.020666666666666667,78.53333333333333,5.4399999999999995
Sierra Leone,2024-12,27.67096774193548,81.83225806451614,0.0,62.193548387096776,8.787096774193548
Sierra Leone,2025-01,27.467741935483872,81.44193548387096,0.0,68.09677419354838,7.135483870967742
Sierra Leone,2025-02,27.150000000000002,80.88214285714285,0.0,72.39285714285714,6.982142857142857
Sierra Leone,2025-03,26.241935483870968,79.24193548387096,0.004838709677419355,74.09677419354838,7.212903225806452
Sierra Leone,2025-04,26.84,80.30333333333333,0.032,77.43333333333334,8.783333333333333
Sierra Leone,2025-05,26.219354838709677,79.19999999999999,0.07548387096774194,83.12903225806451,7.148387096774194
Sierra Leone,2025-06,25.89,78.60333333333332,0.5026666666666667,86.03333333333333,7.153333333333333
Sierra Leone,2025-07,24.270967741935483,75.6774193548387,1.9206451612903226,89.41935483870968,10.196774193548388
Sierra Leone,2025-08,24.16774193548387,75.5,1.46,88.45161290322581,11.709677419354838
Sierra Leone,2025-09,24.366666666666667,75.86666666666666,1.4086666666666665,88.96666666666667,7.223333333333333
Sierra Leone,2025-10,25.11,77.19666666666667,0.06866666666666667,86.1,6.85
